MUTUAL_TYPE,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk
,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP
TRADE_DATE,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,1400.0,791.93,40600.0,1072383.95,6235.56,5443.63,02005.HK,石四药集团,7.87,26544.29,0.49,1901309894747.74,1530.0,1009.49,40470.0,570092.16,6116.99,5107.5,00336.HK,华宝国际,20.0,26544.29,0.49,1915899914422.44
2020-11-19,2649.0,2394.94,39351.0,1074778.89,6711.24,4316.3,02238.HK,广汽集团,9.91,26356.97,-0.71,1886835546263.83,1009.0,417.92,40991.0,570510.08,5566.3,5148.38,02238.HK,广汽集团,9.91,26356.97,-0.71,1901358822550.14
2020-11-20,2356.0,2010.11,39644.0,1076789.0,5981.43,3971.32,00345.HK,VITASOYINT'L,10.52,26451.54,0.36,1901300638025.41,3342.0,3022.5,38658.0,573532.58,7569.86,4547.36,01302.HK,先健科技,24.58,26451.54,0.36,1915921860021.53
2020-11-23,2808.0,2153.68,39192.0,1078942.68,10221.84,8068.16,01108.HK,凯盛新能,16.59,26486.2,0.13,1920637251870.08,3548.0,3060.95,38452.0,576593.53,9951.87,6890.92,01108.HK,凯盛新能,16.59,26486.2,0.13,1935462512679.57
2020-11-24,1852.0,1336.32,40148.0,1080279.0,6443.69,5107.37,02600.HK,中国铝业,9.34,26588.2,0.39,1916294598255.69,1497.0,959.87,40503.0,577553.4,6724.38,5764.51,00819.HK,天能动力,10.18,26588.2,0.39,1931123782371.86
2020-11-25,1985.0,1362.3,40015.0,1081641.3,8750.85,7388.55,01033.HK,中石化油服,10.91,26669.75,0.31,1899792652385.67,310.0,-665.530000000001,41690.0,576887.87,8208.66,8874.19,01033.HK,中石化油服,10.91,26669.75,0.31,1914407876036.44
2020-11-26,2371.0,2028.85,39629.0,1083670.15,6325.93,4297.08,00241.HK,阿里健康,7.61,26819.45,0.56,1927737593112.72,183.0,-661.43,41817.0,576226.44,5560.67,6222.1,00354.HK,中国软件国际,12.28,26819.45,0.56,1942396219290.59
2020-11-27,3893.0,3737.45,38107.0,1087407.6,8296.73,4559.28,02669.HK,中海物业,11.16,26894.68,0.28,1945293719441.52,2035.0,1572.61,39965.0,577799.05,6524.33,4951.72,02669.HK,中海物业,11.16,26894.68,0.28,1960135836408.43
2020-11-30,2828.0,2351.66,39172.0,1089759.26,10309.37,7957.71,02600.HK,中国铝业,7.75,26341.49,-2.06,1918100168672.61,3013.0,2644.99,38987.0,580444.04,9773.47,7128.48,00512.HK,远大医药,8.35,26341.49,-2.06,1933056453034.8
2020-12-01,3051.0,2653.32,38949.0,1092412.58,8630.46,5977.14,00966.HK,中国太平,7.74,26567.68,0.86,1950319125998.16,2713.0,2259.2,39287.0,582703.24,8363.19,6103.99,01157.HK,中联重科,12.61,26567.68,0.86,1965305333814.5
2020-12-02,3372.0,2813.75,38628.0,1095226.33,9488.66,6674.91,01347.HK,华虹半导体,6.42,26532.58,-0.13,1936975615345.5,2207.0,1578.26,39793.0,584281.5,8535.86,6957.6,00520.HK,呷哺呷哺,10.12,26532.58,-0.13,1951861504669.14
2020-12-03,1722.0,1137.2,40278.0,1096363.53,7209.76,6072.56,01888.HK,建滔积层板,16.03,26728.5,0.74,1948987537765.15,2324.0,1905.27,39676.0,586186.77,7472.99,5567.72,01888.HK,建滔积层板,16.03,26728.5,0.74,1963941176798.86
2020-12-04,2754.0,2322.17,39246.0,1098685.7,8421.37,6099.2,02866.HK,中远海发,10.26,26835.92,0.4,1958233436153.87,3654.0,3169.66,38346.0,589356.43,8099.19,4929.53,02858.HK,易鑫集团,23.56,26835.92,0.4,1973397034216.32
2020-12-07,1879.0,1252.51,40121.0,1099938.21,7407.15,6154.64,00564.HK,郑煤机,19.57,26506.85,-1.23,1936994594805.74,1433.0,822.030000000001,40567.0,590178.46,6589.18,5767.15,00564.HK,郑煤机,19.57,26506.85,-1.23,1952198520508.68
2020-12-08,1584.0,1048.31,40416.0,1100986.52,6489.28,5440.97,00564.HK,郑煤机,17.96,26304.56,-0.76,1938343528314.78,2391.0,2033.56,39609.0,592212.02,6831.49,4797.93,00564.HK,郑煤机,17.96,26304.56,-0.76,1953491102187.11
2020-12-09,322.0,-301.4,41678.0,1100685.12,5611.27,5912.67,01316.HK,耐世特,7.91,26502.84,0.75,1942407540057.23,1220.0,737.42,40780.0,592949.44,6260.3,5522.88,02858.HK,易鑫集团,9.58,26502.84,0.75,1957395177131.96
2020-12-10,1126.0,556.56,40874.0,1101241.68,4869.15,4312.59,01033.HK,中石化油服,22.41,26410.59,-0.35,1932172802070.72,1684.0,1261.21,40316.0,594210.65,5591.16,4329.95,01033.HK,中石化油服,22.41,26410.59,-0.35,1947090023775.94
2020-12-11,147.0,-692.66,41853.0,1100549.02,6035.8,6728.46,01347.HK,华虹半导体,8.25,26505.87,0.36,1944258670806.1,1283.0,762.38,40717.0,594973.03,5656.13,4893.75,01057.HK,浙江世宝,10.0,26505.87,0.36,1959113113732.99
2020-12-14,-19.0,-1046.55,42019.0,1099502.47,7259.18,8305.73,01108.HK,凯盛新能,24.03,26389.52,-0.44,1943325191271.91,1691.0,1144.5,40309.0,596117.53,7437.38,6292.88,01108.HK,凯盛新能,24.03,26389.52,-0.44,1958129139317.35
2020-12-15,940.0,158.809999999999,41060.0,1099661.28,7283.36,7124.55,01919.HK,中远海控,10.19,26207.29,-0.69,1939862375226.17,1045.0,359.440000000001,40955.0,596476.97,6303.17,5943.73,01919.HK,中远海控,10.19,26207.29,-0.69,1954586772059.62
2020-12-16,254.0,-760.099999999999,41746.0,1098901.18,6547.05,7307.15,01951.HK,锦欣生殖,10.1,26460.29,0.97,1957067006351.68,1438.0,835.78,40562.0,597312.75,6878.57,6042.79,00819.HK,天能动力,16.9,26460.29,0.97,1971646345119.08
2020-12-17,422.0,-316.21,41578.0,1098584.97,5713.56,6029.77,09997.HK,康基医疗,26.71,26678.38,0.82,1976192894033.62,1419.0,731.3,40581.0,598044.05,6557.45,5826.15,09997.HK,康基医疗,26.71,26678.38,0.82,1990800893283.86
2020-12-18,-509.0,-1713.69,42509.0,1096871.28,5648.41,7362.1,01618.HK,中国中冶,11.36,26498.6,-0.67,1972654428276.77,1472.0,857.929999999999,40528.0,598901.98,6697.03,5839.1,01818.HK,招金矿业,15.35,26498.6,-0.67,1987501131849.43
2020-12-21,-513.0,-1548.97,42513.0,1095322.31,6670.28,8219.25,06865.HK,福莱特玻璃,13.06,26306.68,-0.72,1969367092163.56,3299.0,2918.25,38701.0,601820.23,9744.91,6826.66,03868.HK,信义能源,16.11,26306.68,-0.72,1984248300673.62
2020-12-22,721.0,94.74,41279.0,1095417.05,6336.08,6241.34,00270.HK,粤海投资,11.71,26119.25,-0.71,1945570211646.13,1267.0,590.77,40733.0,602411.0,7478.47,6887.7,00270.HK,粤海投资,11.71,26119.25,-0.71,1960271735425.84
2020-12-23,695.0,-146.549999999999,41305.0,1095270.5,8965.28,9111.83,06865.HK,福莱特玻璃,15.11,26343.1,0.86,1976163991044.34,3802.0,3540.46,38198.0,605951.46,9938.16,6397.7,06865.HK,福莱特玻璃,15.11,26343.1,0.86,1991003536146.24
2020-12-24,780.0,264.370000000001,41220.0,1095534.87,5130.31,4865.94,00636.HK,嘉里物流,8.43,26386.56,0.16,1980699255409.22,1994.0,1649.78,40006.0,607601.24,5957.62,4307.84,00636.HK,嘉里物流,8.43,26386.56,0.16,1995521255897.4
2020-12-28,3862.0,3406.98,38138.0,1098941.85,14948.7,11541.72,03993.HK,洛阳钼业,16.27,26314.63,-0.27,1974425152941.0,5132.0,5004.51,36868.0,612605.75,14664.22,9659.71,00819.HK,天能动力,17.99,26314.63,-0.27,1989202024736.45
2020-12-29,1602.0,1058.0,40398.0,1099999.85,8530.14,7472.14,00038.HK,第一拖拉机股份,9.12,26568.49,0.96,2001310837713.27,6111.0,6220.85,35889.0,618826.6,12067.86,5847.01,00038.HK,第一拖拉机股份,9.12,26568.49,0.96,2016210297337.41
