MUTUAL_TYPE,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz
,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP
TRADE_DATE,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-11,3110.03,1915.0,48889.97,999336.64,22913.01,20998.01,600480.SH,凌云股份,9.96,3221.37,0.55,1293418360078.92,2870.1,1574.09,49129.9,904144.08,26221.72,24647.63,002383.SZ,合众思壮,10.0,11028.68,0.78,1082894758205.1
2023-07-12,972.360000000001,-267.110000000001,51027.64,999069.53,25253.05,25520.16,600480.SH,凌云股份,9.98,3196.13,-0.78,1288231036135.44,2015.3,761.670000000002,49984.7,904905.75,30308.84,29547.17,002265.SZ,建设工业,10.03,10919.26,-0.99,1076670063890.84
2023-07-13,8253.74,6882.38,43746.26,1005951.91,29909.28,23026.9,603212.SH,赛伍技术,9.98,3236.48,1.26,1312101642703.64,8031.34,6702.26,43968.66,911608.01,35044.22,28341.96,001309.SZ,德明利,10.01,11095.44,1.61,1099427990621.55
2023-07-14,2900.0,1177.02,49100.0,1007128.93,26612.6,25435.58,603000.SH,人民网,10.01,3237.7,0.04,1313733635129.75,2483.0,-131.830000000002,49517.0,911476.18,31722.0,31853.83,002400.SZ,省广集团,9.94,11080.32,-0.14,1097326082365.27
2023-07-18,-3477.51,-4650.6,55477.51,1002478.33,22741.64,27392.24,603005.SH,晶方科技,10.0,3197.82,-0.37,1293724415054.73,-2826.6,-4114.56,54826.6,907361.62,27032.78,31147.34,002922.SZ,伊戈尔,10.01,10972.96,-0.34,1082345956262.35
2023-07-19,-2772.34,-3959.92,54772.34,998518.41,19317.07,23276.99,601900.SH,南方传媒,10.0,3198.84,0.03,1291645591390.08,226.599999999999,-971.59,51773.4,906390.03,23659.34,24630.93,002292.SZ,奥飞娱乐,9.97,10932.65,-0.37,1078469884396.64
2023-07-20,-46.620000000003,-1084.39,52046.62,997434.02,22675.75,23760.14,603569.SH,长久物流,10.05,3169.52,-0.92,1281984725698.62,2477.96,1431.04,49522.04,907821.07,29207.45,27776.41,002640.SZ,跨境通,10.09,10816.27,-1.06,1071293979165.21
2023-07-21,5372.0,3992.79,46628.0,1001426.81,24160.67,20167.88,600936.SH,广西广电,9.9,3167.75,-0.06,1286213127706.88,3358.0,1832.28,48642.0,909653.35,27168.54,25336.26,000670.SZ,盈方微,10.03,10810.18,-0.06,1071598329171.0
2023-07-24,417.830000000002,-659.440000000002,51582.17,1000767.37,19563.19,20222.63,600602.SH,云赛智联,9.99,3164.16,-0.11,1282003580428.14,-3314.77,-4483.12,55314.77,905170.23,21428.53,25911.65,002866.SZ,传艺科技,10.0,10747.79,-0.58,1060332625638.28
2023-07-25,10839.89,9878.65,41160.11,1010646.02,37763.29,27884.64,601099.SH,太平洋,10.15,3231.52,2.13,1324467263859.26,10141.71,9104.76,41858.29,914274.99,39428.56,30323.8,002043.SZ,兔宝宝,10.02,11021.29,2.54,1099184122895.65
2023-07-26,2148.93,951.25,49851.07,1011597.27,23761.04,22809.79,600992.SH,贵绳股份,10.02,3223.03,-0.26,1323948139968.45,817.050000000003,-436.119999999999,51182.95,913838.87,25964.24,26400.36,002146.SZ,荣盛发展,9.84,10968.98,-0.47,1094280887521.28
2023-07-27,2849.22,1611.51,49150.78,1013208.78,24387.7,22776.19,605333.SH,沪光股份,9.98,3216.67,-0.2,1323398994919.07,3359.18,2135.58,48640.82,915974.45,26984.0,24848.42,000572.SZ,海马汽车,10.09,10923.77,-0.41,1092812512075.66
2023-07-28,9534.0,8381.88,42466.0,1021590.66,34869.53,26487.65,601099.SH,太平洋,9.97,3275.93,1.84,1361235061369.36,9077.0,8021.1,42923.0,923995.55,34550.79,26529.69,000572.SZ,海马汽车,10.02,11100.4,1.62,1118285281640.06
2023-07-31,4536.09,3135.0,47463.91,1024725.66,38183.46,35048.46,600266.SH,城建发展,10.01,3291.04,0.46,1371274505107.36,7681.51,6211.77,44318.49,930207.32,40498.22,34286.45,000572.SZ,海马汽车,10.08,11183.91,0.75,1132496980122.75
2023-08-01,6252.8,4817.9,45747.2,1029543.56,32361.15,27543.25,603267.SH,鸿远电子,10.0,3290.95,0.0,1372673212835.71,1313.61,36.390000000003,50686.39,930243.71,31051.9,31015.51,000413.SZ,东旭光电,10.22,11143.23,-0.36,1125855897084.55
2023-08-02,-2079.87,-3379.46,54079.87,1026164.1,24578.38,27957.84,600906.SH,财达证券,10.05,3261.69,-0.89,1359528148426.64,-380.480000000003,-1639.74,52380.48,928603.97,24735.06,26374.8,002992.SZ,宝明科技,10.0,11104.16,-0.35,1121824592400.19
2023-08-03,1965.72,534.34,50034.28,1026698.44,26700.11,26165.77,601456.SH,国联证券,10.01,3280.46,0.58,1370922139904.6,1295.57,9.029999999999,50704.43,928613.0,26505.1,26496.07,000838.SZ,财信发展,10.09,11163.42,0.53,1128145558846.91
2023-08-04,1560.0,115.810000000001,50440.0,1026814.25,32601.86,32486.05,603383.SH,顶点软件,10.0,3288.08,0.23,1373098648284.91,3924.0,2626.23,48076.0,931239.23,34606.98,31980.75,000719.SZ,中原传媒,10.04,11238.06,0.67,1137067102912.44
2023-08-07,2620.74,1076.34,49379.26,1027890.59,24750.94,23674.6,603283.SH,赛腾股份,10.01,3268.83,-0.59,1368538448363.14,-2154.46,-3573.99,54154.46,927665.24,25912.42,29486.41,000719.SZ,中原传媒,10.02,11145.03,-0.83,1123806375762.37
2023-08-08,-1855.98,-3257.89,53855.98,1024632.7,23093.71,26351.6,603379.SH,三美股份,10.0,3260.62,-0.25,1362604577042.39,-2360.28,-3556.66,54360.28,924108.58,23191.89,26748.55,002542.SZ,中化岩土,10.0,11098.45,-0.42,1116305161345.03
2023-08-09,-21.959999999999,-1412.05,52021.96,1023220.65,19232.19,20644.24,601236.SH,红塔证券,3.78,3244.49,-0.49,1355670816505.27,1405.54,80.169999999998,50594.46,924188.75,22988.37,22908.2,003005.SZ,竞业达,10.0,11039.45,-0.53,1112049703539.03
2023-08-10,-539.400000000001,-1829.31,52539.4,1021391.34,19621.72,21451.03,601975.SH,招商南油,10.09,3254.56,0.31,1356082686477.62,471.910000000003,-769.32,51528.09,923419.43,20720.46,21489.78,000006.SZ,深振业A,6.64,11050.22,0.1,1110536945436.16
2023-08-11,-4038.0,-5395.93,56038.0,1015995.41,21076.51,26472.44,601375.SH,中原证券,2.63,3189.25,-2.01,1321372533058.06,-5664.0,-6941.57,57664.0,916477.86,20495.09,27436.66,000006.SZ,深振业A,10.0,10808.87,-2.18,1079840333630.99
2023-08-14,-410.889999999999,-1986.13,52410.89,1014009.28,23100.71,25086.84,603569.SH,长久物流,10.03,3178.43,-0.34,1311247009707.28,-1126.77,-2677.08,53126.77,913800.78,24835.09,27512.17,002229.SZ,鸿博股份,10.01,10755.14,-0.5,1071077442679.23
2023-08-15,-1903.96,-3330.17,53903.96,1010679.11,20820.93,24151.1,603610.SH,麒盛科技,10.04,3176.18,-0.07,1306193609899.12,-4986.2,-6443.25,56986.2,907357.53,20611.37,27054.62,002907.SZ,华森制药,10.01,10679.73,-0.7,1057441018416.66
2023-08-16,-2939.75,-3920.63,54939.75,1006758.48,19300.63,23221.26,600367.SH,红星发展,10.03,3150.13,-0.82,1293895794966.37,311.339999999997,-718.540000000001,51688.66,906638.99,21561.46,22280.0,300942.SZ,易瑞生物,20.0,10579.56,-0.94,1050138473015.03
2023-08-17,566.489999999998,-765.860000000001,51433.51,1005992.62,22051.14,22817.0,600132.SH,重庆啤酒,10.0,3163.74,0.43,1298230197437.34,,,,,,,,,,,,
2023-08-18,-2710.0,-3723.1,54710.0,1002269.52,21332.69,25055.79,603569.SH,长久物流,2.33,3131.95,-1.0,1278758957367.99,-3832.0,-4798.79,55832.0,901087.52,22113.72,26912.51,002724.SZ,海洋王,9.99,10458.51,-1.75,1035851402447.92
2023-08-21,-4340.69,-5431.76,56340.69,996837.76,21285.15,26716.91,603078.SH,江化微,10.02,3092.98,-1.24,1257417823175.49,-50.870000000003,-980.559999999998,52050.87,900106.96,24740.9,25721.46,000826.SZ,启迪环境,10.02,10320.39,-1.32,1020985692404.91
2023-08-22,-2523.74,-3958.87,54523.74,992878.89,25464.97,29423.84,601858.SH,中国科传,10.0,3120.33,0.88,1261948153180.13,-1160.92,-2419.18,53160.92,897687.78,28545.95,30965.13,003028.SZ,振邦智能,10.0,10374.73,0.53,1022660891487.95
2023-08-23,-3890.84,-4620.33,55890.84,988258.56,19048.82,23669.15,601015.SH,陕西黑猫,10.07,3078.4,-1.34,1239351809652.73,-5140.59,-5840.98,57140.59,891846.8,20985.91,26826.89,001328.SZ,登康口腔,9.99,10152.6,-2.14,997482414208.329
2023-08-24,2013.1,952.720000000001,49986.9,989211.28,25457.59,24504.87,603848.SH,好太太,9.99,3082.24,0.12,1249378160763.48,3317.65,2280.71,48682.35,894127.51,28405.88,26125.17,001314.SZ,亿道信息,10.01,10256.19,1.02,1011438126390.89
2023-08-25,609.0,-673.099999999999,51391.0,988538.18,22892.0,23565.1,603324.SH,盛剑环境,10.01,3064.07,-0.59,1243792633845.48,-560.0,-1728.19,52560.0,892399.32,26652.37,28380.56,000712.SZ,锦龙股份,10.0,10130.47,-1.23,999465843447.431
2023-08-28,-3422.56,-4282.63,55422.56,984255.55,40451.05,44733.68,603025.SH,大豪科技,10.03,3098.64,1.13,1251921544997.68,-3113.96,-3964.61,55113.96,888434.71,41115.26,45079.87,000712.SZ,锦龙股份,10.02,10233.15,1.01,1005665186233.27
2023-08-29,-2094.93,-3396.23,54094.93,980859.32,32921.73,36317.96,603667.SH,五洲新春,10.02,3135.89,1.2,1259129226400.88,3961.86,2715.8,48038.14,891150.51,40379.85,37664.05,002651.SZ,利君股份,10.01,10454.98,2.17,1028127389376.91
2023-08-30,-615.309999999998,-2150.03,52615.31,978709.29,29940.01,32090.04,603025.SH,大豪科技,9.99,3137.14,0.04,1258283992764.02,1063.51,-312.990000000005,50936.49,890837.52,36009.99,36322.98,002261.SZ,拓维信息,9.97,10482.5,0.26,1032018352900.37
2023-08-31,775.440000000002,-2144.28,51224.56,976565.01,32836.82,34981.1,603931.SH,格林达,10.02,3119.88,-0.55,1250827239963.0,188.93,-2152.1,51811.07,888685.42,32014.17,34166.27,300765.SZ,新诺威,20.03,10418.21,-0.61,1024120423752.16
2023-09-04,5177.31,3825.94,46822.69,980390.95,33113.79,29287.85,603612.SH,索通发展,10.02,3177.06,1.4,1280845486044.62,4372.15,3058.35,47627.85,891743.77,33042.63,29984.28,002285.SZ,世联行,10.18,10611.74,1.41,1044463884460.48
2023-09-05,-1962.77,-2816.92,53962.77,977574.03,21853.43,24670.35,600732.SH,爱旭股份,9.98,3154.37,-0.71,1270092878591.49,-883.559999999998,-1792.2,52883.56,889951.57,24580.46,26372.66,001896.SZ,豫能控股,10.0,10540.71,-0.67,1036514293601.16
2023-09-06,-593.150000000001,-1760.83,52593.15,975813.2,21307.58,23068.41,603324.SH,盛剑环境,9.99,3158.08,0.12,1266142519624.15,2898.64,1801.62,49101.36,891753.19,25389.33,23587.71,000536.SZ,华映科技,10.0,10515.21,-0.24,1033312666604.85
2023-09-07,-2751.27,-3879.07,54751.27,971934.13,20590.75,24469.82,600895.SH,张江高科,9.98,3122.35,-1.13,1247753423401.77,-2098.24,-3193.23,54098.24,888559.96,22518.41,25711.64,000536.SZ,华映科技,9.85,10321.44,-1.84,1011488523410.24
2023-09-11,2295.5,1233.2,49704.5,973167.33,28673.33,27440.13,600415.SH,小商品城,9.97,3142.78,0.84,1252823968035.54,1997.48,1010.71,50002.52,889570.67,32912.34,31901.63,002642.SZ,荣联科技,10.03,10382.38,0.98,1015169702612.83
2023-09-12,-26.309999999998,-1151.63,52026.31,972015.7,19071.82,20223.45,605365.SH,立达信,10.03,3137.06,-0.18,1249323361525.95,282.629999999997,-827.900000000001,51717.37,888742.77,23783.12,24611.02,300255.SZ,常山药业,20.08,10373.99,-0.08,1013351124910.05
2023-09-13,-2150.39,-3250.6,54150.39,968765.1,19612.74,22863.34,605365.SH,立达信,9.99,3123.07,-0.45,1240896400940.87,-2132.76,-3341.35,54132.76,885401.42,22031.87,25373.22,000592.SZ,平潭发展,9.89,10255.87,-1.14,1000538126565.59
2023-09-14,-215.699999999997,-1514.89,52215.7,967250.21,22244.84,23759.73,605365.SH,立达信,10.02,3126.55,0.11,1240468555707.73,-3748.13,-4903.33,55748.13,880498.09,21132.1,26035.43,002194.SZ,武汉凡谷,10.0,10197.59,-0.57,989173127527.08
2023-09-15,3746.94,229.389999999999,48253.06,967479.6,35996.07,35766.68,603160.SH,汇顶科技,10.0,3117.74,-0.28,1234735260870.18,-1093.52,-2689.49,53093.52,877808.6,29106.45,31795.94,002194.SZ,武汉凡谷,10.01,10144.59,-0.52,979970543290.59
2023-09-18,1568.73,388.91,50431.27,967868.51,23440.78,23051.87,600172.SH,黄河旋风,10.14,3125.93,0.26,1242086529220.35,3513.1,2440.26,48486.9,880248.86,26315.79,23875.53,002906.SZ,华阳集团,10.0,10200.04,0.55,989699359567.422
2023-09-19,558.410000000003,-506.820000000003,51441.59,967361.69,24055.51,24562.33,600877.SH,电科芯片,10.02,3124.96,-0.03,1241498048931.03,-945.540000000001,-1916.05,52945.54,878332.81,23258.03,25174.08,002901.SZ,大博医疗,10.0,10125.73,-0.73,981700919690.471
2023-09-20,-353.209999999999,-1372.22,52353.21,965989.47,17507.54,18879.76,603083.SH,剑桥科技,5.71,3108.57,-0.52,1234486666901.63,-1260.89,-2167.57,53260.89,876165.24,18638.19,20805.76,003005.SZ,竞业达,10.01,10072.46,-0.53,975153950005.9
2023-09-21,-1345.78,-2263.22,53345.78,963726.25,22568.06,24831.28,600751.SH,海航科技,9.92,3084.7,-0.77,1220838601799.51,-1240.36,-2066.84,53240.36,874098.4,22330.16,24397.0,000766.SZ,通化金马,9.99,9981.67,-0.9,963568182846.836
2023-09-22,4664.98,3313.46,47335.02,967039.71,28510.95,25197.49,603083.SH,剑桥科技,9.99,3132.43,1.55,1245518113516.06,5500.36,4179.43,46499.64,878277.83,31797.16,27617.73,002281.SZ,光迅科技,10.01,10178.74,1.97,984946257069.291
2023-09-25,-3387.41,-4243.33,55387.41,962796.38,24297.74,28541.07,603083.SH,剑桥科技,10.0,3115.61,-0.54,1234503476515.68,-2918.22,-3796.03,54918.22,874481.8,26095.11,29891.14,000813.SZ,德展健康,10.03,10120.62,-0.57,977575225192.079
2023-09-26,-2087.4,-2983.06,54087.4,959813.32,18245.85,21228.91,603123.SH,翠微股份,10.03,3102.27,-0.43,1226301755443.59,-2442.96,-3312.84,54442.96,871168.96,21570.23,24883.07,002122.SZ,汇洲智能,10.13,10060.15,-0.6,967819707071.539
2023-09-27,3148.62,1983.85,48851.38,961797.17,24957.56,22973.71,688356.SH,键凯科技,20.0,3107.32,0.16,1230825597679.41,1036.63,-180.630000000001,50963.37,870988.33,26964.02,27144.65,002617.SZ,露笑科技,9.94,10104.32,0.44,971212665823.525
2023-09-28,-1675.97,-2847.45,53675.97,958949.72,21684.06,24531.51,600198.SH,大唐电信,10.02,3110.48,0.1,1223186145588.02,-1076.48,-2147.67,53076.48,868840.66,25426.72,27574.39,002045.SZ,国光电器,10.0,10109.53,0.05,966686148331.629
2023-10-09,-3217.43,-3589.1,55217.43,955360.62,9983.62,13572.72,601127.SH,赛力斯,10.0,3096.92,-0.44,1214539969479.45,-3347.39,-3871.13,55347.39,864969.53,10756.14,14627.27,002456.SZ,欧菲光,10.0,10106.96,-0.03,961154954194.711
2023-10-10,-3665.07,-4756.62,55665.07,950604.0,21579.72,26336.34,605333.SH,沪光股份,10.01,3075.24,-0.7,1200755784809.23,447.059999999998,-714.650000000001,51552.94,864254.88,27985.55,28700.2,002456.SZ,欧菲光,9.94,10050.04,-0.56,951812381209.759
2023-10-11,1947.12,727.610000000001,50052.88,951331.61,27432.88,26705.27,603108.SH,润达医疗,9.99,3078.96,0.12,1204773490828.66,69.309999999998,-1117.57,51930.69,863137.31,31456.17,32573.74,000541.SZ,佛山照明,9.97,10084.89,0.35,953588631551.41
2023-10-12,6239.61,4842.29,45760.39,956173.9,28581.53,23739.24,603399.SH,吉翔股份,10.01,3107.9,0.94,1218511835201.24,3384.78,1773.46,48615.22,864910.77,32673.74,30900.28,000980.SZ,众泰汽车,9.94,10168.49,0.83,961275848097.549
2023-10-13,-2711.55,-3968.19,54711.55,952205.71,21214.47,25182.66,688166.SH,博瑞医药,20.0,3088.1,-0.64,1202914494268.14,-1015.89,-2470.35,53015.89,862440.42,26942.13,29412.48,000981.SZ,山子高科,9.93,10068.28,-0.99,948231944896.022
2023-10-16,-2274.3,-3726.96,54274.3,948478.75,21767.24,25494.2,603982.SH,泉峰汽车,10.02,3073.81,-0.46,1190185501301.73,-1165.45,-2749.98,53165.45,859690.44,27119.42,29869.4,002387.SZ,维信诺,10.02,9924.92,-1.42,933206861648.761
2023-10-17,430.440000000002,-889.710000000003,51569.56,947589.04,21588.01,22477.72,601698.SH,中国卫通,9.99,3083.5,0.32,1193757700242.53,-799.160000000003,-2167.79,52799.16,857522.65,25321.01,27488.8,300180.SZ,华峰超纤,20.0,9940.22,0.15,932843960588.92
2023-10-18,-723.449999999997,-2357.31,52723.45,945231.73,21577.64,23934.95,603595.SH,东尼电子,10.0,3058.71,-0.8,1183527489947.69,2895.49,1196.67,49104.51,858719.32,28998.38,27801.71,002385.SZ,大北农,10.03,9816.68,-1.24,924398442612.901
2023-10-19,-5816.82,-6973.24,57816.82,938258.49,22353.81,29327.05,603399.SH,吉翔股份,9.96,3005.39,-1.74,1150653577997.32,-3552.29,-4731.03,55552.29,853988.29,26662.72,31393.75,002383.SZ,合众思壮,9.99,9655.09,-1.65,902645535948.992
2023-10-20,1603.53,637.240000000002,50396.47,938895.73,26857.54,26220.3,603399.SH,吉翔股份,10.02,2983.06,-0.74,1144523541909.53,-1320.36,-2283.46,53320.36,851704.83,26498.71,28782.17,000410.SZ,沈阳机床,9.96,9570.36,-0.88,891587823780.19
2023-10-24,-380.779999999999,-1687.82,52380.78,937207.91,27122.63,28810.45,600510.SH,黑牡丹,10.1,2962.24,0.78,1132846579025.57,-2072.84,-3357.75,54072.84,848347.08,31445.91,34803.66,000631.SZ,顺发恒业,10.12,9483.9,0.61,880589488014.379
2023-10-25,1285.59,60.43,50714.41,937268.34,27649.22,27588.79,600510.SH,黑牡丹,10.07,2974.11,0.4,1139209146567.27,-60.029999999999,-1355.63,52060.03,846991.45,32642.92,33998.55,003039.SZ,顺控发展,10.02,9528.31,0.47,880973503945.549
2023-10-26,2266.78,812.740000000002,49733.22,938081.08,25132.08,24319.34,603236.SH,移远通信,10.0,2988.3,0.48,1143160279266.42,1924.17,414.009999999998,50075.83,847405.46,32162.8,31748.79,002991.SZ,甘源食品,10.01,9566.1,0.4,884282993413.3
2023-10-27,3031.84,1898.12,48968.16,939979.2,31220.17,29322.05,600418.SH,江淮汽车,9.98,3017.78,0.99,1159367645105.92,3903.41,2769.91,48096.59,850175.37,38280.69,35510.78,002232.SZ,启明信息,9.98,9770.84,2.14,906329286117.462
2023-10-30,-1445.73,-2794.31,53445.73,937184.89,29856.05,32650.36,603338.SH,浙江鼎力,10.0,3021.55,0.12,1160056449105.41,1875.67,396.699999999997,50124.33,850572.07,35145.52,34748.82,000676.SZ,智度股份,10.06,9927.99,1.61,921046575914.649
2023-10-31,-293.019999999997,-1464.26,52293.02,935720.63,30248.74,31713.0,605116.SH,奥锐特,10.0,3018.77,-0.09,1155868458715.15,-1797.33,-3289.13,53797.33,847282.94,33128.04,36417.17,000021.SZ,深科技,9.99,9863.8,-0.65,909753320505.902
2023-11-01,1697.87,362.32,50302.13,936082.95,25303.34,24941.02,600335.SH,国机汽车,10.0,3023.08,0.14,1159170176883.57,-1113.99,-2444.57,53113.99,844838.37,27678.95,30123.52,002277.SZ,友阿股份,10.03,9826.73,-0.38,904773132682.829
2023-11-02,3273.03,1959.4,48726.97,938042.35,22707.62,20748.22,603533.SH,掌阅科技,9.99,3009.41,-0.45,1157722011233.91,2163.42,722.34,49836.58,845560.71,27827.25,27104.91,000676.SZ,智度股份,10.06,9734.77,-0.94,898574700483.22
2023-11-03,4132.83,2803.92,47867.17,940846.27,26936.79,24132.87,603662.SH,柯力传感,9.99,3030.8,0.71,1170492299282.99,5790.09,4304.36,46209.91,849865.07,32205.25,27900.89,002031.SZ,巨轮智能,10.03,9853.89,1.22,912777858140.741
2023-11-06,804.779999999999,-628.860000000001,51195.22,940217.41,28274.35,28903.21,601595.SH,上海电影,9.98,3058.41,0.91,1179540444597.58,7488.85,5901.86,44511.15,855766.93,38253.72,32351.86,002238.SZ,天威视讯,10.06,10071.56,2.21,939506220224.48
2023-11-07,-1103.44,-2426.32,53103.44,937791.09,24015.85,26442.17,603667.SH,五洲新春,9.98,3057.27,-0.04,1174415921354.6,-816.529999999999,-2161.25,52816.53,853605.68,30807.84,32969.09,000828.SZ,东莞控股,9.98,10056.49,-0.15,934670268796.591
2023-11-08,-527.489999999998,-1739.31,52527.49,936051.78,24807.67,26546.98,603533.SH,掌阅科技,9.98,3052.37,-0.16,1170509405400.16,-703.870000000003,-1970.69,52703.87,851634.99,32945.78,34916.47,000828.SZ,东莞控股,9.99,10052.09,-0.04,932241437658.07
2023-11-09,3487.65,2170.23,48512.35,938222.01,25931.29,23761.06,688167.SH,炬光科技,20.0,3053.28,0.03,1173675713593.36,-956.43,-2233.59,52956.43,849401.4,31224.1,33457.69,001314.SZ,亿道信息,10.0,10032.09,-0.2,927803090066.14
2023-11-10,-2157.72,-3314.9,54157.72,934907.11,20612.72,23927.62,605050.SH,福然德,10.0,3038.97,-0.47,1163211212714.01,-335.849999999999,-1549.22,52335.85,847852.18,26583.34,28132.56,002238.SZ,天威视讯,10.04,9978.54,-0.53,920927696480.241
2023-11-13,169.419999999998,-1159.84,51830.58,933747.27,20746.25,21906.09,600316.SH,洪都航空,10.02,3046.53,0.25,1159641357886.81,1149.37,-282.950000000001,50850.63,847569.23,28533.34,28816.29,003032.SZ,传智教育,10.03,9988.83,0.1,917734607196.12
2023-11-14,-437.040000000001,-1684.43,52437.04,932062.84,22465.4,24149.83,600775.SH,南京熊猫,10.04,3056.07,0.31,1159067106888.54,901.989999999998,-424.860000000001,51098.01,847144.37,29088.01,29512.87,003032.SZ,传智教育,10.03,10005.56,0.17,917586674609.881
2023-11-15,3414.32,2314.94,48585.68,934377.78,26297.16,23982.22,600610.SH,中毅达,10.0,3072.83,0.55,1169067289438.69,2496.3,1310.71,49503.7,848455.08,32714.01,31403.3,003032.SZ,传智教育,10.01,10077.96,0.72,926732070327.65
2023-11-16,-332.199999999997,-1604.66,52332.2,932773.12,20424.03,22028.69,600775.SH,南京熊猫,10.0,3050.93,-0.71,1158912419517.44,702.379999999997,-585.75,51297.62,847869.33,26771.47,27357.22,002239.SZ,奥特佳,10.07,9954.4,-1.23,916061187315.439
2023-11-17,-802.879999999997,-2048.17,52802.88,930724.95,20457.24,22505.41,603013.SH,亚普股份,10.0,3054.37,0.11,1156654305064.41,502.150000000001,-810.700000000001,51497.85,847058.63,27086.7,27897.4,002239.SZ,奥特佳,10.13,9979.69,0.25,916764502819.728
2023-11-20,2342.24,1088.67,49657.76,931813.62,23015.6,21926.93,600658.SH,电子城,10.09,3068.32,0.46,1161280778285.55,1610.62,284.300000000003,50389.38,847342.93,28782.83,28498.53,000863.SZ,三湘印象,9.9,10022.7,0.43,921341689967.74
2023-11-21,2699.05,1451.31,49300.95,933264.93,26793.06,25341.75,600658.SH,电子城,9.94,3067.93,-0.01,1164847552275.43,48.0,-1309.03,51952.0,846033.9,32150.34,33459.37,000863.SZ,三湘印象,9.95,9997.09,-0.26,918268715261.918
2023-11-22,385.980000000003,-700.210000000003,51614.02,932564.72,20582.85,21283.06,600053.SH,九鼎投资,9.99,3043.61,-0.79,1154237834215.11,-1606.88,-2838.34,53606.88,843195.56,27359.9,30198.24,000006.SZ,深振业A,10.08,9855.66,-1.41,902414226349.001
2023-11-23,3264.11,1929.2,48735.89,934493.92,21644.32,19715.12,605020.SH,永和股份,9.98,3061.86,0.6,1161832463387.29,4597.06,3128.78,47402.94,846324.34,28955.09,25826.31,000670.SZ,盈方微,9.96,9933.02,0.78,912960294102.229
2023-11-24,-974.410000000004,-2178.56,52974.41,932315.36,19622.83,21801.39,603103.SH,横店影视,9.98,3040.97,-0.68,1152367013861.11,-2706.87,-4017.42,54706.87,842306.92,26027.96,30045.38,000670.SZ,盈方微,10.06,9839.52,-0.94,900971009129.33
2023-11-27,2372.48,1242.6,49627.52,933557.96,28516.42,27273.82,600550.SH,保变电气,9.96,3031.7,-0.3,1147794436223.3,299.199999999997,-908.579999999998,51700.8,841398.34,28839.43,29748.01,000625.SZ,长安汽车,10.01,9785.57,-0.55,894577042779.441
2023-11-28,3643.09,2350.68,48356.91,935908.64,25366.11,23015.43,600335.SH,国机汽车,10.04,3038.55,0.23,1151273583077.46,1825.88,483.780000000002,50174.12,841882.12,29203.9,28720.12,002866.SZ,传艺科技,10.02,9833.46,0.49,900446754168.432
2023-11-29,-806.510000000002,-1984.39,52806.51,933924.25,22898.77,24883.16,600775.SH,南京熊猫,9.98,3021.69,-0.56,1144532915879.81,-1890.43,-3095.61,53890.43,838786.51,25499.03,28594.64,300656.SZ,民德电子,19.98,9744.39,-0.91,889410721900.471
2023-11-30,9103.64,6377.15,42896.36,940301.4,35474.76,29097.61,605018.SH,长华集团,10.04,3029.67,0.26,1154846892813.07,4409.7,2139.16,47590.3,840925.67,33568.9,31429.74,001236.SZ,弘业期货,9.97,9726.92,-0.18,891369545872.749
2023-12-01,-2835.31,-4062.68,54835.31,936238.72,26260.51,30323.19,603719.SH,良品铺子,10.01,3031.64,0.06,1146073647618.22,461.220000000001,-934.59,51538.78,839991.08,31394.21,32328.8,002232.SZ,启明信息,9.98,9720.57,-0.07,886666338324.63
2023-12-04,738.760000000002,-398.030000000003,51261.24,935840.69,24581.12,24979.15,600228.SH,返利科技,9.99,3022.91,-0.29,1139516047742.51,149.739999999998,-1042.8,51850.26,838948.28,30510.38,31553.18,002122.SZ,汇洲智能,9.93,9660.44,-0.62,880235607597.381
2023-12-05,-3930.08,-4894.1,55930.08,930946.59,22574.12,27468.22,600604.SH,市北高新,9.92,2972.3,-1.67,1114114247591.74,-1612.97,-2626.57,53612.97,836321.71,30303.43,32930.0,000155.SZ,川能动力,9.97,9470.36,-1.97,860588659337.771
2023-12-06,1238.34,109.0,50761.66,931055.59,23820.92,23711.92,600981.SH,汇鸿集团,10.1,2968.93,-0.11,1113508426409.22,3350.36,2232.76,48649.64,838554.47,32905.82,30673.06,002256.SZ,兆新股份,10.2,9533.25,0.66,865874708727.341
2023-12-07,2510.03,1226.15,49489.97,932281.74,25507.26,24281.11,600981.SH,汇鸿集团,10.06,2966.21,-0.09,1112276706908.92,428.5,-852.990000000002,51571.5,837701.48,30035.14,30888.13,000681.SZ,视觉中国,9.97,9519.91,-0.14,864869910948.06
